product_bought,gender,education,house_val,age,online,customer_psy,marriage,child,occupation,mortgage,house_owner,region,car_prob,fam_income
Y,M,Grad,253752,Under 65,Y,D,Married,N,Professional,Low,Owner,South,3,I
Y,M,Grad,1009612,Under 45,Y,C,Married,Y,Professional,Low,Owner,Northeast,1,J
Y,NA,Less than HS,1323576,NA,N,C,Married,Y,Professional,Low,NA,West,6,I
N,F,HS,400602,Under 55,Y,B,NA,N,Sales/Service,Low,Owner,West,1,E
N,F,HS,197617,Over 65,N,D,NA,Y,Retired,Low,Owner,Midwest,1,D
N,F,Bach,496516,Under 65,Y,B,Married,NA,Professional,Low,Owner,South,1,A
Y,M,Grad,1500000,Under 55,N,A,Married,N,Professional,Low,Renter,Midwest,1,G
Y,M,Bach,286626,Under 45,Y,C,Married,Y,Professional,Low,Owner,South,1,H
Y,M,Bach,0,NA,Y,E,NA,Y,Others,Low,Owner,South,2,E
N,M,HS,291233,Under 65,Y,J,Married,N,Sales/Service,Low,Owner,Midwest,2,D
Y,F,HS,246400,Under 55,Y,G,Married,N,Blue Collar,Low,Renter,South,8,F
N,NA,HS,1000000,NA,N,H,Single,N,Sales/Service,Low,Owner,Northeast,6,C
Y,M,College,270353,Under 45,Y,J,NA,Y,Blue Collar,Low,NA,South,3,H
N,NA,HS,137634,Under 45,N,F,NA,Y,Blue Collar,Low,Owner,South,2,E
Y,M,Bach,142080,Under 35,Y,E,NA,Y,Professional,Low,Owner,Northeast,2,F
N,M,Less than HS,337856,Over 65,N,C,NA,Y,Retired,Low,Owner,West,1,B
N,M,Bach,264314,Over 65,Y,B,Married,N,Retired,Low,Owner,Midwest,8,E
N,M,Less than HS,0,Over 65,Y,G,NA,NA,Retired,Low,Renter,West,4,D
N,F,Less than HS,0,NA,N,E,NA,Y,Sales/Service,Low,Renter,West,9,C
N,F,College,177452,Under 25,N,I,NA,N,Sales/Service,Low,Owner,West,5,E
N,M,HS,240879,Under 35,Y,I,NA,N,Professional,Low,Owner,West,2,E
N,F,College,137016,Under 25,Y,G,Single,N,Sales/Service,Low,Renter,Northeast,8,A
Y,M,College,666000,Under 25,Y,C,NA,NA,Sales/Service,Low,Owner,Midwest,2,E
N,M,Bach,354740,Under 35,Y,I,NA,N,Professional,Med,Owner,Northeast,2,I
N,M,Grad,210152,Over 65,Y,F,Married,Y,Sales/Service,Low,Owner,Northeast,3,E
N,M,College,453603,Under 65,N,B,Married,N,Sales/Service,Low,Owner,South,1,E
Y,M,College,177016,NA,Y,C,Married,Y,Sales/Service,Low,Owner,South,5,D
Y,M,College,105185,NA,Y,J,NA,Y,Professional,Low,Owner,Midwest,2,F
Y,F,Grad,600000,NA,Y,G,Single,N,Professional,Low,Renter,Northeast,1,B
N,M,Bach,81750,NA,N,E,Single,NA,Sales/Service,Low,Owner,Northeast,8,D
Y,M,Bach,268744,NA,Y,C,Married,Y,Sales/Service,Low,Owner,South,1,F
Y,M,Bach,65675,Under 55,Y,I,Married,NA,Blue Collar,Low,Owner,South,6,E
N,F,HS,292120,Under 65,Y,E,NA,Y,Professional,Low,Owner,South,2,G
Y,M,NA,436000,NA,Y,F,Married,NA,Sales/Service,High,Owner,South,4,C
N,F,Grad,0,Under 65,Y,G,Single,NA,Professional,Low,Renter,Northeast,9,B
Y,M,Bach,613125,Under 25,Y,C,Married,N,Sales/Service,High,Owner,South,2,L
N,F,Bach,104640,Under 65,Y,E,NA,Y,Professional,Low,Owner,South,2,D
N,M,College,226529,Under 35,Y,E,Single,N,Blue Collar,Low,Owner,South,2,H
Y,M,College,211460,Under 55,Y,E,Married,NA,Others,Med,Owner,South,1,B
Y,F,HS,0,Under 55,Y,I,Married,N,Blue Collar,Low,Owner,Midwest,8,F
N,F,Bach,226720,Under 55,Y,E,Married,Y,Sales/Service,Med,Owner,West,2,E
N,F,HS,129421,Under 55,Y,G,NA,NA,Blue Collar,Low,Renter,South,2,B
Y,M,HS,246078,Under 55,Y,B,NA,N,Blue Collar,Low,Owner,Northeast,4,E
Y,M,College,358677,Under 45,N,C,NA,Y,Professional,High,Owner,Midwest,2,G
N,F,Bach,1058662,NA,Y,B,NA,N,Professional,High,Owner,South,1,K
Y,F,College,548106,NA,N,A,Married,NA,Sales/Service,Low,NA,West,9,C
Y,M,Grad,668170,Under 35,Y,C,Married,Y,Professional,High,Owner,South,1,G
Y,M,College,184962,Under 65,Y,E,Married,NA,Blue Collar,Low,Owner,Midwest,2,E
N,M,Bach,317299,Under 65,Y,E,NA,N,Professional,Low,Owner,South,2,B
N,F,Grad,170312,Under 65,Y,B,Married,N,Sales/Service,Med,Owner,South,1,E
Y,M,HS,280784,Under 55,N,H,Single,N,Professional,Low,Owner,South,1,E
N,F,Bach,805248,Under 45,Y,B,NA,Y,Professional,Low,Owner,South,1,L
Y,M,Grad,675800,Under 45,Y,C,Married,Y,Professional,High,Owner,West,2,I
Y,F,Bach,306024,Under 55,Y,B,Married,NA,Professional,Med,Owner,South,1,F
N,F,College,450682,Under 35,N,D,NA,N,Professional,Low,Owner,Midwest,2,A
Y,F,Bach,512300,Under 35,Y,C,NA,N,Professional,Low,Owner,Northeast,1,H
N,M,Bach,329267,Under 45,Y,C,Married,Y,Sales/Service,Med,Owner,Midwest,1,H
Y,F,Bach,719928,NA,Y,C,NA,Y,Sales/Service,Low,Renter,West,1,G
Y,M,Grad,603020,Under 65,Y,B,Married,NA,Professional,Low,Owner,South,1,J
N,F,Bach,229030,Under 55,Y,C,NA,Y,Blue Collar,Med,Owner,Midwest,1,F
N,F,College,0,NA,N,D,NA,N,Blue Collar,Low,Owner,Midwest,3,B
Y,M,HS,210326,Under 55,Y,E,NA,N,Professional,Med,Owner,South,1,G
Y,M,Grad,0,Under 65,Y,B,Married,N,Professional,Low,NA,South,2,E
N,F,HS,372978,Over 65,N,C,NA,Y,Retired,Low,Owner,South,1,K
N,M,Grad,303292,Over 65,Y,E,NA,N,Retired,Low,Owner,Northeast,2,F
Y,M,Grad,0,Under 35,Y,C,Married,Y,Professional,Low,Owner,Midwest,4,F
Y,M,HS,460785,Under 55,Y,C,Married,NA,Sales/Service,High,Owner,West,1,D
Y,M,Bach,735455,Under 65,Y,B,Married,Y,Retired,Med,Owner,South,1,J
Y,F,College,240592,Under 65,Y,B,NA,N,Others,Low,Renter,South,1,D
N,F,College,0,Under 35,Y,F,Single,Y,Professional,Low,Renter,Midwest,3,E
Y,M,College,1536900,Under 45,Y,B,Married,Y,Professional,Med,Owner,South,1,H
Y,F,College,692956,Under 65,Y,B,Married,N,Professional,Med,Owner,Midwest,3,E
N,F,College,0,NA,Y,H,Married,N,Retired,Low,NA,West,5,H
Y,M,College,0,Under 55,Y,I,Single,NA,Blue Collar,Low,Renter,Midwest,5,F
Y,M,Grad,2110240,Under 45,Y,C,Married,Y,Professional,High,Owner,West,1,L
N,F,HS,259007,Under 65,Y,C,Married,NA,Sales/Service,Med,Owner,South,2,F
Y,M,Bach,342720,NA,Y,F,NA,NA,Sales/Service,Low,Owner,Northeast,7,E
Y,F,College,299781,Under 65,Y,D,Married,N,Retired,Low,Renter,South,3,C
N,M,HS,0,Under 45,Y,H,Married,Y,Sales/Service,Low,Renter,Midwest,9,A
Y,M,College,0,Under 55,N,J,Married,NA,Professional,Low,Owner,Midwest,1,D
Y,F,College,283247,Under 25,Y,C,NA,Y,Sales/Service,Med,Owner,South,3,H
Y,M,NA,645955,Under 35,Y,B,NA,Y,Professional,Low,Owner,West,1,H
Y,M,Bach,567508,Under 65,Y,C,Married,Y,Retired,Low,Owner,Midwest,1,L
N,F,College,0,Over 65,Y,D,Married,N,Retired,Low,Owner,Northeast,1,H
N,F,HS,49418,Under 55,N,G,NA,NA,Blue Collar,Low,NA,Midwest,9,E
N,F,Bach,121927,Under 55,Y,J,Married,N,Professional,Low,Owner,Midwest,6,F
Y,F,HS,265524,Under 45,Y,F,Married,Y,Professional,Low,Renter,South,1,I
N,M,HS,240323,NA,N,F,Married,NA,Blue Collar,Med,Owner,Northeast,8,E
Y,M,Bach,0,Under 35,Y,A,Single,NA,Sales/Service,Low,Renter,South,4,H
Y,M,College,237129,Under 55,Y,J,Married,Y,Sales/Service,Low,Owner,South,1,E
Y,M,Bach,390656,Under 45,Y,C,Married,Y,Professional,High,Owner,South,1,I
N,M,HS,0,Over 65,Y,D,NA,N,Retired,Low,Owner,South,8,A
Y,M,Less than HS,0,NA,N,G,Single,NA,Blue Collar,Low,Renter,South,9,A
Y,M,Bach,380192,NA,Y,A,Single,NA,Professional,Low,NA,Midwest,1,K
Y,NA,College,0,Under 25,Y,A,NA,NA,Sales/Service,Low,Renter,South,5,D
Y,F,Grad,156306,Under 55,N,E,NA,NA,Others,Low,Owner,Midwest,2,E
Y,M,Bach,199683,Under 35,Y,F,Married,Y,Professional,Med,Owner,South,1,E
Y,M,College,531920,Under 45,N,F,Married,NA,Sales/Service,Low,Owner,West,5,D
Y,M,Bach,510774,Under 45,Y,B,Married,Y,Sales/Service,High,Owner,South,2,K
Y,NA,HS,220430,NA,Y,C,NA,Y,Blue Collar,Low,Owner,South,1,F
N,M,College,1010975,Under 25,Y,C,NA,Y,Blue Collar,High,Owner,Northeast,1,F
N,F,HS,394165,Under 55,Y,E,NA,N,Blue Collar,Low,Owner,Northeast,2,F
N,F,Bach,305745,Under 55,Y,G,NA,N,Others,Low,Owner,South,1,E
N,M,HS,0,Under 65,N,H,Married,N,Sales/Service,Low,Renter,Northeast,3,D
Y,M,College,926194,Under 35,Y,B,NA,N,Sales/Service,Low,Owner,South,1,L
N,F,Bach,110068,Under 55,Y,I,Married,N,Professional,Low,Owner,Midwest,5,C
Y,F,Bach,292719,Under 55,Y,B,Married,Y,Professional,Med,Owner,Northeast,4,G
Y,F,College,129870,Under 65,N,I,Single,N,Sales/Service,Low,Owner,Midwest,2,F
N,M,College,143749,Under 45,Y,C,NA,NA,Blue Collar,Low,Owner,Midwest,2,F
Y,F,College,359700,Under 45,Y,C,Married,Y,Professional,High,Owner,West,2,G
N,M,College,0,Under 25,Y,E,NA,N,Blue Collar,Low,Owner,Northeast,5,F
Y,M,College,182553,Under 45,Y,H,Married,NA,Professional,Med,Owner,South,4,G
N,F,HS,102416,Over 65,Y,C,Married,Y,Sales/Service,Low,Owner,South,3,D
Y,F,Bach,333540,Under 35,Y,C,Married,NA,Sales/Service,Low,Owner,South,1,G
N,F,College,0,Under 65,N,A,Married,N,Sales/Service,Low,Renter,Northeast,7,D
N,M,College,318826,Under 25,N,G,Single,Y,Blue Collar,Low,Renter,West,2,E
Y,M,Bach,271846,Under 65,N,B,Married,N,Professional,Low,Owner,Midwest,1,J
Y,M,Bach,236355,Under 45,Y,C,Married,Y,Professional,Low,Owner,South,1,H
N,M,Grad,379047,Under 35,Y,C,Married,Y,Professional,High,Owner,Midwest,2,E
Y,NA,Bach,424609,Under 25,Y,E,NA,NA,Sales/Service,Med,Owner,West,2,G
N,M,HS,104051,Under 65,Y,F,NA,Y,Blue Collar,Low,Owner,Midwest,8,A
N,F,Grad,618923,Under 35,N,E,NA,Y,Professional,Low,Owner,West,3,G
N,F,Bach,174487,Under 55,N,J,Married,N,Professional,Low,Owner,South,1,F
N,F,Bach,104509,Under 45,Y,B,NA,Y,Professional,Low,Owner,South,2,E
N,M,Grad,60931,NA,Y,G,Single,NA,Sales/Service,Low,Renter,Northeast,5,E
N,F,HS,471370,Over 65,N,D,NA,N,Retired,Low,Owner,West,2,C
Y,F,HS,566800,NA,Y,C,Married,Y,Professional,Low,Owner,Midwest,1,C
N,F,HS,140043,Under 55,Y,C,Married,Y,Professional,Low,Owner,Midwest,1,F
N,F,Grad,0,Under 35,Y,G,Single,Y,Sales/Service,Low,NA,Northeast,3,C
N,F,College,1019749,Under 35,Y,A,Single,NA,Blue Collar,Low,Owner,Northeast,1,L
N,F,HS,80224,Under 65,N,G,NA,Y,Blue Collar,Low,Renter,West,9,E
Y,M,HS,140566,Over 65,Y,F,Married,NA,Professional,Low,Owner,Midwest,8,D
Y,F,Grad,182907,Under 55,Y,A,Single,Y,Professional,Low,Renter,Midwest,1,I
N,M,Grad,168733,Over 65,Y,I,Married,N,Retired,Low,Owner,Midwest,4,F
Y,M,College,38262,Over 65,Y,D,NA,N,Retired,Low,Owner,South,3,G
N,M,HS,179523,Under 65,Y,D,Married,N,Retired,Low,Owner,South,5,C
Y,F,Grad,410265,Under 35,Y,C,NA,Y,Professional,High,Owner,South,1,H
N,F,College,114240,Under 45,N,G,Single,Y,Sales/Service,Low,Renter,Midwest,3,B
Y,M,Bach,420652,NA,Y,B,NA,N,Others,Med,Owner,West,5,F
N,M,Bach,175184,Under 55,Y,C,Married,Y,Professional,Low,Owner,South,6,G
N,M,College,0,Under 45,N,J,Single,Y,Blue Collar,Low,Owner,Midwest,3,D
Y,M,HS,161374,Over 65,Y,B,Married,N,Professional,Low,Owner,South,3,E
Y,F,College,285580,Under 25,Y,B,NA,NA,Blue Collar,Med,Owner,Northeast,3,F
Y,F,Grad,676170,Under 55,N,C,NA,NA,Professional,Low,NA,Northeast,1,G
Y,F,Bach,350871,Under 55,Y,E,Married,Y,Professional,Low,Owner,South,1,I
Y,M,College,151924,Under 55,N,G,NA,Y,Professional,Low,Renter,South,1,C
N,F,Less than HS,0,NA,N,I,Married,Y,Sales/Service,Low,Owner,South,9,A
N,M,Bach,239276,Under 35,Y,F,Married,N,Blue Collar,Low,Owner,West,8,D
Y,F,Bach,758640,Under 25,Y,B,NA,N,Sales/Service,Low,Owner,Midwest,4,G
Y,F,Grad,859792,NA,N,B,NA,NA,Sales/Service,High,Owner,West,8,K
Y,M,HS,461854,Under 55,Y,B,Married,N,Professional,Med,Owner,West,1,G
N,F,College,728447,Over 65,Y,B,Married,N,Retired,Low,Owner,West,3,K
Y,F,Bach,220289,Under 55,Y,B,Married,N,Professional,Low,Owner,South,5,F
Y,M,College,466956,Under 25,Y,C,NA,Y,Blue Collar,High,Owner,West,1,L
Y,M,College,515570,NA,N,A,NA,N,Professional,High,Owner,Midwest,3,D
N,M,Bach,204828,Over 65,Y,H,Married,NA,Professional,Low,Renter,South,1,E
Y,M,Bach,64353,Under 35,Y,B,NA,N,Sales/Service,Low,Owner,South,2,E
N,M,College,59514,Over 65,Y,D,Married,N,Professional,Low,Owner,South,1,D
Y,F,HS,237140,NA,N,F,NA,NA,Sales/Service,Low,Renter,Northeast,7,E
N,M,Less than HS,62559,Under 45,Y,F,Single,N,Blue Collar,Low,Renter,Midwest,9,E
Y,M,Grad,1170529,Under 55,Y,C,Married,Y,Professional,Low,Owner,West,3,I
N,F,HS,0,Under 65,N,G,NA,NA,Sales/Service,Low,Renter,Northeast,3,D
Y,M,Bach,332221,Under 45,Y,B,Married,Y,Professional,High,Owner,South,1,E
N,M,College,117600,Under 25,N,F,NA,NA,Blue Collar,Low,NA,Midwest,8,D
N,M,HS,167260,Over 65,Y,C,NA,Y,Retired,Med,Owner,Midwest,2,E
Y,F,College,598137,Under 65,Y,B,Married,N,Professional,Low,Owner,Northeast,1,L
N,M,Bach,221313,NA,N,A,Single,NA,Sales/Service,Low,Renter,West,8,E
Y,F,Grad,848728,Under 55,Y,B,NA,N,Professional,Med,Owner,South,1,J
Y,M,College,516130,Over 65,Y,E,NA,Y,Retired,Low,Renter,South,2,F
N,F,HS,0,Under 55,N,D,Married,N,Sales/Service,Low,Owner,South,3,A
Y,F,HS,333540,Under 55,Y,E,Married,Y,Professional,Med,Owner,Northeast,2,G
N,F,HS,1500000,Under 35,N,G,Single,NA,Sales/Service,Low,Renter,South,8,E
N,F,College,315424,Under 55,Y,C,Married,Y,Professional,Low,Owner,South,6,I
N,F,Bach,0,Over 65,Y,H,NA,NA,Professional,Low,Renter,Northeast,7,F
N,M,HS,66904,Over 65,Y,J,NA,Y,Blue Collar,Low,Owner,Midwest,7,E
Y,M,Bach,1790870,Under 65,Y,B,Married,N,Professional,Low,Owner,Northeast,1,G
Y,M,Bach,318628,Under 55,Y,C,Married,Y,Professional,Med,Owner,South,1,G
Y,M,College,209483,Under 55,N,B,Married,Y,Others,Low,Owner,West,1,F
N,M,Less than HS,70599,NA,Y,A,NA,NA,Blue Collar,Low,Owner,Midwest,3,E
N,F,HS,0,NA,N,G,NA,NA,Professional,Low,Renter,South,2,D
Y,F,Bach,277950,Under 55,Y,E,Married,Y,Professional,High,Owner,South,5,H
N,M,Less than HS,329670,Under 35,N,F,Married,Y,Sales/Service,Low,Owner,West,8,F
Y,M,Grad,889440,Under 55,N,B,Married,Y,Professional,Low,Renter,West,1,E
Y,F,Grad,241363,Under 55,Y,I,Married,Y,Professional,Low,Owner,West,4,E
N,NA,HS,58075,NA,N,F,Single,Y,Blue Collar,Low,Owner,South,8,E
N,M,College,453222,Under 65,N,C,NA,Y,Professional,Low,Owner,Midwest,1,G
Y,M,College,514392,Under 55,Y,C,Married,Y,Farm,Low,NA,South,3,C
N,F,Bach,90252,Over 65,N,D,Married,N,Retired,Low,Owner,South,5,F
N,F,Bach,744775,Under 25,N,B,NA,N,Professional,Low,Owner,Northeast,1,L
Y,M,HS,224413,Under 65,Y,B,Married,N,Professional,Med,Owner,South,3,G
N,M,Grad,142245,Under 65,N,F,Married,N,Professional,Low,Owner,South,2,D
N,F,Bach,384007,Under 45,Y,C,Married,Y,Professional,Med,Owner,South,1,K
N,F,Bach,272500,Under 45,Y,C,NA,Y,Professional,High,Owner,Northeast,7,G
Y,F,College,476766,Under 45,Y,C,Married,Y,Professional,High,Owner,South,1,I
Y,F,Bach,505062,Under 55,Y,C,NA,N,Professional,Med,Owner,Northeast,1,D
Y,F,Bach,296425,Under 35,Y,B,NA,Y,Professional,Med,Owner,Midwest,2,H
N,M,Bach,112924,NA,Y,C,Married,Y,Retired,Low,Renter,Midwest,7,E
Y,M,College,0,Under 55,Y,A,Married,N,Professional,Low,NA,South,3,F
Y,M,College,446355,Under 65,Y,B,Married,N,Professional,High,Owner,Northeast,5,I
N,F,College,42418,Under 55,Y,J,Married,N,Blue Collar,Low,Owner,Midwest,8,A
Y,M,College,0,NA,Y,A,Single,N,Professional,Low,NA,Midwest,8,E
N,F,College,157417,Under 25,Y,E,Married,NA,Blue Collar,Low,Owner,Northeast,2,E
N,M,HS,0,Under 65,Y,B,Married,N,Blue Collar,Low,NA,South,5,C
N,F,HS,14616,Under 55,N,J,NA,NA,Professional,Low,Owner,South,2,F
N,NA,College,0,NA,N,E,NA,Y,Sales/Service,Low,Renter,South,9,E
N,M,Bach,85772,Over 65,Y,J,NA,NA,Retired,Low,Owner,Midwest,3,I
Y,M,College,216757,Over 65,Y,F,NA,NA,Professional,Low,Owner,Northeast,3,I
N,M,College,324983,Under 35,N,E,Married,Y,Professional,Med,Owner,West,8,E
N,M,HS,103789,Under 55,N,E,NA,Y,Blue Collar,Low,Owner,South,6,H
N,M,College,120479,Over 65,Y,D,Married,N,Others,Low,Owner,South,4,D
Y,M,Bach,572250,Under 35,Y,C,NA,NA,Professional,High,Owner,South,2,K
N,F,Bach,317724,Over 65,N,C,Married,Y,Professional,Med,Owner,South,1,H
Y,F,Less than HS,198412,Under 55,Y,B,Married,NA,Professional,Low,Owner,Northeast,1,I
N,M,Grad,0,Under 65,N,G,Single,N,Sales/Service,Low,Renter,West,3,F
N,F,HS,0,Under 55,Y,G,Single,Y,Professional,Low,Renter,Northeast,5,K
Y,F,Grad,359525,Under 45,Y,D,NA,N,Professional,High,Owner,South,2,D
N,F,College,0,Under 35,N,E,Single,Y,Sales/Service,Low,Renter,Midwest,4,D
N,M,Grad,0,Under 65,Y,H,NA,N,Professional,Low,Owner,Northeast,1,F
Y,M,Grad,464994,Over 65,Y,B,Married,N,Professional,Med,Owner,Northeast,5,G
N,F,HS,0,NA,N,H,Married,NA,Blue Collar,Low,Owner,Rest,5,E
Y,M,Less than HS,0,Over 65,N,A,Single,N,Retired,Low,Renter,South,3,D
N,M,Bach,294910,Under 65,N,C,NA,Y,Sales/Service,Med,Owner,South,1,F
N,F,College,359656,NA,Y,E,NA,NA,Sales/Service,High,Owner,West,2,G
N,M,HS,144697,Under 65,Y,F,Married,Y,Blue Collar,Low,Owner,Midwest,5,E
Y,M,Bach,456710,Under 55,N,C,Married,NA,Professional,Low,Owner,Midwest,5,K
Y,M,Grad,157548,Under 25,Y,F,Single,N,Sales/Service,Low,NA,Midwest,1,E
N,F,Less than HS,192472,NA,N,F,Single,Y,Sales/Service,Low,Owner,South,9,D
Y,F,Bach,302362,Under 55,Y,I,Married,NA,Professional,Low,Owner,South,1,F
N,M,HS,0,NA,N,J,Married,Y,Sales/Service,Low,Owner,South,6,C
N,NA,NA,166198,NA,N,F,NA,Y,Sales/Service,Low,Renter,West,5,F
N,F,HS,72800,Under 35,N,J,NA,Y,Blue Collar,Low,NA,South,9,C
Y,M,Bach,191656,Under 45,Y,A,Single,NA,Professional,Med,Owner,South,3,E
Y,M,Grad,370487,Over 65,N,E,Married,Y,Retired,Low,Renter,South,7,F
N,F,College,53366,Under 45,Y,J,Married,Y,Professional,Low,Renter,South,7,F
N,F,Less than HS,0,Under 45,Y,C,Married,Y,Professional,Low,Owner,Midwest,4,H
Y,F,HS,216997,Under 55,Y,B,NA,N,Blue Collar,Low,Owner,South,1,F
Y,M,HS,207536,Under 65,Y,D,Married,N,Professional,Low,Owner,Northeast,3,F
Y,M,Bach,828792,Over 65,Y,B,Married,N,Retired,Low,Owner,West,1,F
Y,F,College,0,NA,Y,NA,Single,N,Sales/Service,Med,NA,Northeast,0,NA
Y,F,Grad,0,Under 45,Y,E,Single,Y,Professional,Low,Renter,South,3,F
N,M,College,244160,NA,Y,B,NA,Y,Sales/Service,Low,Owner,Midwest,4,C
N,F,Less than HS,0,NA,N,G,Single,Y,Retired,Low,Renter,West,9,A
N,M,Bach,112815,Under 45,N,F,Single,Y,Blue Collar,Low,NA,South,5,F
Y,M,HS,354489,Under 65,N,B,Married,N,Farm,Low,Owner,South,1,G
Y,M,Less than HS,343350,Under 45,Y,C,Married,Y,Blue Collar,High,Owner,Northeast,5,E
N,M,Grad,376050,Under 65,Y,B,Married,N,Professional,High,Owner,South,2,F
Y,M,Bach,234393,Under 45,Y,C,Married,Y,Professional,Low,Owner,Midwest,3,F
N,F,College,113322,Under 25,N,G,Single,Y,Sales/Service,Low,Renter,West,2,B
Y,M,Bach,0,Under 55,Y,J,Married,NA,Professional,Low,Owner,Midwest,2,I
Y,F,Grad,554853,Under 45,Y,B,Married,Y,Others,High,Owner,South,1,G
N,M,HS,58511,Over 65,N,J,Married,N,Retired,Low,NA,South,2,B
Y,F,Grad,0,Under 45,Y,E,NA,NA,Professional,Low,Owner,Northeast,3,K
N,M,Bach,164502,Under 55,Y,D,Married,N,Sales/Service,Low,Owner,Northeast,2,D
Y,M,College,0,Under 25,Y,J,NA,N,Blue Collar,Low,Owner,Midwest,5,D
N,F,Bach,359700,Under 55,Y,C,Married,Y,Professional,Med,Owner,South,1,H
N,F,College,120336,Over 65,Y,D,NA,N,Others,Low,Owner,South,2,C
N,M,College,513880,NA,Y,A,NA,Y,Professional,Low,NA,West,1,F
Y,M,College,439978,NA,N,A,Single,NA,Sales/Service,Low,Owner,South,5,F
Y,M,Less than HS,19064,Under 45,N,G,Single,Y,Blue Collar,Low,Renter,Midwest,8,C
N,M,HS,183403,NA,Y,B,NA,N,Others,Low,Owner,Northeast,1,H
N,M,Bach,1000000,Under 45,Y,B,Married,Y,Professional,Low,Owner,Midwest,1,E
N,M,HS,0,Under 25,Y,G,Married,N,Blue Collar,Low,Renter,Northeast,7,F
Y,M,College,244914,Under 45,Y,C,Married,Y,Professional,Low,NA,South,1,F
N,F,HS,231167,Under 55,Y,B,NA,NA,Sales/Service,Med,Owner,Northeast,2,E
Y,M,Grad,0,NA,Y,E,Single,NA,Sales/Service,Low,Renter,Midwest,9,D
N,M,College,283400,NA,N,E,Married,Y,Blue Collar,High,Owner,West,8,D
N,NA,College,363351,NA,Y,E,NA,NA,Sales/Service,High,Owner,West,2,C
Y,M,Less than HS,0,Over 65,Y,J,NA,Y,Retired,Low,Owner,South,8,E
Y,M,Bach,287040,Under 45,Y,F,Married,Y,Professional,Med,Owner,Northeast,5,F
N,M,HS,111137,Under 65,N,B,Married,N,Blue Collar,Low,Owner,Midwest,4,H
Y,F,Grad,136359,Under 55,Y,B,Married,NA,Sales/Service,Low,Owner,Northeast,2,F
N,F,Bach,273060,Under 55,Y,C,Married,Y,Sales/Service,Low,Owner,Midwest,5,E
Y,M,Bach,1000000,Under 55,Y,E,Married,NA,Professional,Low,Owner,Midwest,1,I
Y,M,Grad,824585,Under 55,Y,E,NA,NA,Professional,Low,NA,West,5,A
N,F,Less than HS,355776,Under 25,Y,B,NA,N,Sales/Service,Med,Owner,West,2,F
N,M,Bach,0,Under 35,Y,E,NA,N,Professional,High,Owner,Rest,3,C
Y,M,Bach,408096,NA,Y,C,NA,Y,Professional,Low,Owner,South,2,F
Y,M,Grad,371613,Over 65,Y,E,Married,N,Retired,Low,Owner,Rest,5,I
Y,M,Grad,1211109,Under 55,Y,C,Married,Y,Retired,Low,Owner,South,1,L
N,F,HS,0,Over 65,Y,H,NA,N,Retired,Low,Renter,Midwest,8,A
Y,F,Grad,1785420,Under 55,Y,C,Married,Y,Professional,High,Owner,Northeast,1,I
Y,F,College,38850,Under 55,N,F,NA,Y,Blue Collar,Low,Owner,Midwest,7,C
Y,M,Grad,200882,Over 65,N,F,NA,NA,Retired,Low,Owner,Midwest,7,E
N,F,Bach,389065,Under 45,Y,C,Married,Y,Professional,High,Owner,Midwest,2,G
Y,M,HS,374742,Under 65,N,C,Married,N,Professional,Med,Owner,South,2,G
Y,F,Bach,523603,Under 65,Y,B,Married,N,Professional,High,Owner,Midwest,1,F
N,F,HS,35970,NA,Y,E,NA,Y,Blue Collar,Low,Owner,Midwest,8,F
Y,M,HS,242082,Under 55,Y,F,Married,Y,Sales/Service,Low,NA,South,6,F
Y,F,Grad,0,Under 35,N,A,NA,N,Professional,Low,Renter,Northeast,8,A
N,M,Less than HS,230443,Under 25,Y,J,Married,Y,Blue Collar,Low,Owner,Midwest,8,E
Y,M,Bach,534764,Under 35,Y,B,Single,NA,Professional,Low,Renter,West,1,K
Y,M,College,288953,NA,N,E,Married,NA,Professional,Med,Owner,South,4,C
N,F,Less than HS,130571,NA,Y,E,Married,NA,Sales/Service,Low,Owner,Midwest,2,G
Y,M,HS,430550,NA,N,E,Married,Y,Blue Collar,Low,NA,Rest,8,F
N,F,Bach,169691,Under 35,Y,A,Single,Y,Sales/Service,Low,NA,Midwest,3,E
N,M,Bach,416925,NA,Y,I,NA,N,Professional,Low,Owner,South,6,F
N,F,HS,0,Under 55,N,C,Married,Y,Professional,Low,Renter,South,2,F
N,F,College,71108,Under 25,N,G,Married,NA,Sales/Service,Low,Owner,South,7,B
Y,M,College,269401,Under 65,N,B,Married,NA,Others,Med,Owner,South,1,G
Y,M,Grad,68517,Under 35,Y,F,Single,Y,Blue Collar,Low,Owner,South,3,E
Y,F,Bach,335157,Under 65,Y,C,Married,Y,Professional,High,Owner,West,2,G
N,F,College,0,Under 35,Y,E,Married,Y,Professional,Low,Renter,West,9,E
N,M,College,191164,Under 45,Y,E,Married,NA,Sales/Service,Low,Owner,Northeast,1,F
Y,F,HS,190750,NA,N,F,Married,NA,Blue Collar,Low,Owner,South,4,E
N,F,Bach,233941,Over 65,N,B,Married,NA,Retired,Low,Owner,South,3,E
N,M,HS,87505,Under 55,Y,F,Married,N,Sales/Service,Low,Owner,Northeast,8,E
N,F,Bach,124320,Under 35,Y,F,NA,Y,Professional,Low,Owner,Midwest,1,F
N,F,College,125666,Under 35,Y,J,NA,Y,Professional,Low,Owner,South,1,C
N,F,Bach,0,Under 45,N,E,Single,NA,Sales/Service,Low,Renter,West,6,A
